Job Title,Job Company,Job Location,Salary Estimate,Company Rating,Company Rating Numbers,Company Size,Company Founded,Company Type,Company Industry,Company Sector,Company Revenue
Software Development Engineer,"Amazon.com Services LLC
3.7","New York, NY",$97K - $163K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Manager, Software Engineering","Comcast
3.8","New York, NY",$117K - $206K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
"Manager, Application Development(Mobile) - 100% Remote","HealthFirst
3.5","New York, NY",$66K - $142K (Glassdoor est.),"3.5
★★★★★",348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",$95K - $194K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",$121K - $205K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Lead Software Engineer,"Reaktor
4.7","New York, NY",$120K - $150K (Employer est.),"4.7
★★★★★",4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
Senior Software Engineer (Full-Stack) - Remote,"Indeed
4.3","New York, NY",$132K - $192K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Prudential
3.8","Newark, NJ",$85K - $145K (Glassdoor est.),"3.8
★★★★★",456,10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
2022 Software Engineer,"Bloomberg
4.1","New York, NY",$98K - $211K (Glassdoor est.),"4.1
★★★★★",1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Principal Software Engineer,Wonder,"New York, NY",$109K - $238K (Glassdoor est.),-1,0,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Lead Software Engineer (Java - BackEnd),"Career Developers
5.0","New York, NY",$200K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD)
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Principal Software Engineer - Jobseeker Profile,"Indeed
4.3","New York, NY",$188K - $272K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Senior Software Engineer,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"signature consultants
4.2","New York, NY",$73K - $128K (Glassdoor est.),"4.2
★★★★★",243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Front End Software Engineer - Enterprise Analytics,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
"Lead Software Engineer, Experimentation",Dow Jones,"New York, NY",$100K - $187K (Glassdoor est.),"3.7
★★★★★",62,5001 to 10000 Employees,1882,Subsidiary or Business Segment,News Outlet,Media,$500 million to $1 billion (USD)
Software Engineer II,"signature consultants
4.2","New York, NY",$83K - $136K (Glassdoor est.),"4.2
★★★★★",243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Lead Full Stack Software Engineer,Strategic Employment Partners,"New York, NY",$160K - $180K (Employer est.),-1,0,,,,,,
Scientific Programmer,"NYU Langone Health
4.0","New York, NY",$52K - $111K (Glassdoor est.),"4.0
★★★★★",742,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD)
"Engineering Manager, Web & Mobile",Oscar Health,"New York, NY",$106K - $224K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
SharePoint and Office 365 Business Solutions Developer- 100% remote,"HealthFirst
3.5","Staten Island, NY",$63K - $140K (Glassdoor est.),"3.5
★★★★★",348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
Software Development Engineer,"Amazon.com Services LLC
3.7","New York, NY",$97K - $163K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Manager, Software Engineering","Comcast
3.8","New York, NY",$117K - $206K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
"Software Engineer, Product","Asana
4.9","New York, NY",$107K - $200K (Glassdoor est.),"4.9
★★★★★",172,501 to 1000 Employees,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",$95K - $194K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",$121K - $205K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Manager, Application Development(Mobile) - 100% Remote","HealthFirst
3.5","New York, NY",$66K - $142K (Glassdoor est.),"3.5
★★★★★",348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
Lead Software Engineer,"Reaktor
4.7","New York, NY",$120K - $150K (Employer est.),"4.7
★★★★★",4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
2022 Software Engineer,"Bloomberg
4.1","New York, NY",$98K - $211K (Glassdoor est.),"4.1
★★★★★",1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Senior Software Engineer (Full-Stack) - Remote,"Indeed
4.3","New York, NY",$132K - $192K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Senior Software Engineer (Remote),"Indeed
4.3","New York, NY",$171K - $247K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Principal Software Engineer,Wonder,"New York, NY",$109K - $238K (Glassdoor est.),-1,0,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Principal Software Engineer - Jobseeker Profile,"Indeed
4.3","New York, NY",$188K - $272K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Front End Software Engineer - Enterprise Analytics,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
"Lead Software Engineer, Experimentation",Dow Jones,"New York, NY",$100K - $187K (Glassdoor est.),"3.7
★★★★★",62,5001 to 10000 Employees,1882,Subsidiary or Business Segment,News Outlet,Media,$500 million to $1 billion (USD)
Lead Full Stack Software Engineer,Strategic Employment Partners,"New York, NY",$160K - $180K (Employer est.),-1,0,,,,,,
Software Engineer II,"signature consultants
4.2","New York, NY",$83K - $136K (Glassdoor est.),"4.2
★★★★★",243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Software Engineering Manager (100% Remote),"The Mom Project
4.8","New York, NY",$150K (Employer est.),"4.8
★★★★★",24,51 to 200 Employees,2016,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
Full Stack Developer,"Underdog.io
5.0","New York, NY",$102K - $182K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Senior Software Engineer,"Underdog.io
5.0","New York, NY",$134K - $203K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Software Development Engineer in Test - Monetization,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
"Senior Software Engineer, Developer Productivity",Oscar Health,"New York, NY",$103K - $192K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Engineering Manager, Web & Mobile",Oscar Health,"New York, NY",$106K - $224K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
SharePoint and Office 365 Business Solutions Developer- 100% remote,"HealthFirst
3.5","Staten Island, NY",$63K - $140K (Glassdoor est.),"3.5
★★★★★",348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",$95K - $194K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Software Engineer, Product","Asana
4.9","New York, NY",$107K - $200K (Glassdoor est.),"4.9
★★★★★",172,501 to 1000 Employees,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
Software Development Engineer,"Amazon.com Services LLC
3.7","New York, NY",$97K - $163K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Manager, Software Engineering","Comcast
3.8","New York, NY",$117K - $206K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
"Manager, Application Development(Mobile) - 100% Remote","HealthFirst
3.5","New York, NY",$66K - $142K (Glassdoor est.),"3.5
★★★★★",348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
Lead Software Engineer,"Reaktor
4.7","New York, NY",$120K - $150K (Employer est.),"4.7
★★★★★",4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
2022 Software Engineer,"Bloomberg
4.1","New York, NY",$98K - $211K (Glassdoor est.),"4.1
★★★★★",1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Senior Software Engineer (Full-Stack) - Remote,"Indeed
4.3","New York, NY",$132K - $192K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Scientific Programmer,"NYU Langone Health
4.0","New York, NY",$52K - $111K (Glassdoor est.),"4.0
★★★★★",742,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD)
Senior Software Engineer (Remote),"Indeed
4.3","New York, NY",$171K - $247K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Principal Software Engineer - Jobseeker Profile,"Indeed
4.3","New York, NY",$188K - $272K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Principal Software Engineer,Wonder,"New York, NY",$109K - $238K (Glassdoor est.),-1,0,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
Software Engineer,"signature consultants
4.2","New York, NY",$73K - $128K (Glassdoor est.),"4.2
★★★★★",243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Lead Full Stack Software Engineer,Strategic Employment Partners,"New York, NY",$160K - $180K (Employer est.),-1,0,,,,,,
Front End Software Engineer - Enterprise Analytics,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineering Manager (100% Remote),"The Mom Project
4.8","New York, NY",$150K (Employer est.),"4.8
★★★★★",24,51 to 200 Employees,2016,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
Software Engineer II,"signature consultants
4.2","New York, NY",$83K - $136K (Glassdoor est.),"4.2
★★★★★",243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Full Stack Developer,"Underdog.io
5.0","New York, NY",$102K - $182K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Senior Software Engineer,"Underdog.io
5.0","New York, NY",$134K - $203K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Software Engineer - InfoArchive/Open Text,"NATIONAL GRID CO USA (NE POWER)
3.9","Brooklyn, NY",$67K - $142K (Glassdoor est.),"3.9
★★★★★",275,10000+ Employees,1990,Company - Public,Utilities,"Oil, Gas, Energy & Utilities",$5 to $10 billion (USD)
"Senior Software Engineer, Developer Productivity",Oscar Health,"New York, NY",$103K - $192K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Engineering Manager, Web & Mobile",Oscar Health,"New York, NY",$106K - $224K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
SharePoint and Office 365 Business Solutions Developer- 100% remote,"HealthFirst
3.5","Staten Island, NY",$63K - $140K (Glassdoor est.),"3.5
★★★★★",348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",$95K - $194K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Software Engineer, Product","Asana
4.9","New York, NY",$107K - $200K (Glassdoor est.),"4.9
★★★★★",172,501 to 1000 Employees,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
Software Development Engineer,"Amazon.com Services LLC
3.7","New York, NY",$97K - $163K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Manager, Application Development(Mobile) - 100% Remote","HealthFirst
3.5","New York, NY",$66K - $142K (Glassdoor est.),"3.9
★★★★★",57,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
Lead Software Engineer,"Reaktor
4.7","New York, NY",$120K - $150K (Employer est.),"4.7
★★★★★",4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
2022 Software Engineer,"Bloomberg
4.1","New York, NY",$98K - $211K (Glassdoor est.),"4.1
★★★★★",1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Senior Software Engineer (Full-Stack) - Remote,"Indeed
4.3","New York, NY",$132K - $192K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Scientific Programmer,"NYU Langone Health
4.0","New York, NY",$52K - $111K (Glassdoor est.),"4.0
★★★★★",742,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD)
"Software Engineer, Enterprise","Indeed
4.3","New York, NY",$132K - $192K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Development Engineer in Test - Monetization,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
